reviewerID,asin,reviewText,clean_reviewText,summary,clean_summary,rating,helpful_rev,not_helpful_rev,helpful_rev_ratio,rev_year,rev_month,reviewTime,rating_class
A3OYMK6UMM871F,1400501466,"This thing has been through so much. Closed in doors, thrown across the room, been the object of desire in a toddler tug of war and it still keep working. It i just fantastic! To any one complaining that he app store for barns and noble is too small I say just sideload google play with the root kit. It is easy and doecker skills to do.",thing much close doors throw across room object desire toddler tug war still keep work fantastic one complain app store barns noble small say sideload google play root kit easy doecker skills .,The ultimate kid proof tablet,ultimate kid proof tablet,5.0,0,0,0.0,2014,4,2014-04-13,good
A2BLGQ2SCSKCCY,0972683275,JUST IN STALL ANOTHER SAMSUNG 55&#34; LED FLAT SCREEN. OUTSIDE A  PATIO DECK AREA WHAT A DIFFERENCE THIS UNIT MADE.THE MOUNTING KIT WAS VERY EASY TO USE. AGAIN I DID UPGRADED TO  USING LONGER HEAVIER MOUNTING BOLTS. THAT WAS ONLY $1.00 MORE BUT IT'S WORTH IT IN THE LONG RUN. HERE IN EARTHQUAKE COUNTRY YOU NEES THAT SUPPORT. YOUR FLATSCREEN TV RETRACTS A FEW INCHES OFF THE WALL PLUS IT WILL LOOK SWEET FROM 2&#34; TO 24&#34; FROM WALL AREA,stall another samsung lead flat screen outside patio deck area difference unit made.the mount kit easy use upgrade use longer heavier mount bolt worth long run earthquake country nees support flatscreen tv retract inch wall plus look sweet wall area,SWING ARM WALL MOUNT,swing arm wall mount,5.0,0,0,0.0,2013,1,2013-01-22,good
A36Z1OLH6B0C2I,1400501520,"Bought a 16 GB one at my local B&N; store, on sale at $119. Fantastic! It is totally Android, hooked right into the Googleplex... like Google Maps, and the Google Play apps store... where, you guessed it, I immediately downloaded the free 'must-have' Amazon Kindle app, perfect! (I might buy the B&N; tablet, but books? Amazon all the way). And free Acrobat Reader, which will still enlarge any vector line art in a PDF to 6400%, just like on a PC/Mac. Note -- Flash and video embedded in a PDF do not play on the Nook, or, to my knowledge, on any other tablet, or on Macs.Let's see. Photos (originals are 1800 x 1200) shown from my Smugmug site are razor-sharp in perfect color on the 7"" Nook screen. I'm an amateur photographer, and it's a joy to see my images displayed absolutely correctly.Other stuff -- it has a microSD card slot so you can bring in your own pix, docs, PDFs, etc. Will buy a microSD card for it tomorrow. As an aside, there's a company called N2acards that sells a microSD card pre-loaded with the Android operating system... but, with the Nook HD 'in bed' with Google, I'm not sure what I'm missing by just sticking with the Nook's built-in system.Anyway, I'm VERY happy with this product. If it blows up, I can take it back to my local B&N; store and get another. And it has a feature where it backs up all your content on Google servers.Lastly, was able to connect it to my Yahoo e-mail account immediately. It also has Facebook and Twitter, but I turned them off as I'm fairly anti-social.",buy gb one local n store sale fantastic totally android hook right googleplex like google map google play apps store guess immediately download free must-have amazon kindle app perfect might buy n tablet book amazon way free acrobat reader still enlarge vector line art pdf like pc/mac note flash video embed pdf not play nook knowledge tablet macs.let see photos originals show smugmug site razor-sharp perfect color nook screen amateur photographer joy see image display absolutely correctly.other stuff microsd card slot bring pix docs pdfs etc buy microsd card tomorrow aside company call acards sell microsd card pre-loaded android operate system nook hd bed google not sure miss stick nook built-in system.anyway happy product blow take back local n store get another feature back content google servers.lastly able connect yahoo e-mail account immediately also facebook twitter turn fairly anti-social .,Great product at a great price,great product great price,5.0,12,0,1.0,2013,10,2013-10-25,good
A3EPT8ENSU0TU,9966694544,"Bought this since it said it was specifically formatted for the Galaxy S4, and for the first 2 months it was working fine.  Bought it to replace a SanDisk 64gb MicroSDHC card that was prone to have problems.After approx 2 months, the card stopped reading in the phone.  I tried other cards and they worked in the phone.  The Kingston MicroSDHC card was dead and will not even read in my laptop or desktop computer, using different SD card readers.  I can't format it, can't even read it in the Disk Management viewer, and can't do anything with the card now.  Thousands of pictures and videos are now lost and that doesn't make me happy at all.  JUNK card.FYI, I put the 64gb SanDisk card back in and that's been working great ever since.",buy since say specifically format galaxy first months work fine buy replace sandisk gb microsdhc card prone problems.after approx months card stop read phone try card work phone kingston microsdhc card dead not even read laptop desktop computer use different sd card readers format even read disk management viewer anything card thousands picture videos lose doesn make happy junk card.fyi put gb sandisk card back work great ever since .,"After 2 months, the card is DEAD",months card dead,1.0,2,1,0.6666666666666666,2014,2,2014-02-23,bad
A47K229NJH9J6,B00000J1EJ,"There is a slight reduction in regular, low-frequency noise as in air travel, but these are not nearly as effective as Bose or Audio-Technica.",slight reduction regular low-frequency noise air travel not nearly effective bose audio-technica .,Barely works,barely work,2.0,1,0,1.0,2008,10,2008-10-29,bad
A18BVW63F1Y9QX,B00000J1UQ,"This item did not work for both an LED monitor or for my desktop PC.  For the price, i'm just going to throw it away.  Although the plug has the right shape, it fits loosly in the socket of the device.",item not work lead monitor desktop pc price go throw away although plug right shape fit loosly socket device .,Does not work,not work,1.0,0,1,0.0,2013,5,2013-05-27,bad
A2TDEHV2JAV4VS,1400599997,"I already own a Wi-Fi + 3G Kindle and had compared reviews between the Nook and Kindle extensively, before buying the Kindle.  But because the Nook allows you to borrow books from the local library for free, and my wife was hogging the Kindle, I decided to try a Nook, at a reduced price.  While the Kindle is clearly a superior product, (lighter, faster, easier to use and much longer battery life), I found the Nook okay at the price I paid.It was a little difficult to learn how to navigate with the touch screen and the set-up seemed ponderous, but once I got the hang of it, I've borrowed a book a week from the library.  The reduced price for the product was because someone had returned it and it presumably had been repaired.  I haven't found anything wrong with it and it looked new, unscratched and unmarked, so as a back-up to a Kindle, I'd recommend it.  I'm getting about 3-5 days of battery life in ""airplane mode"" (wi-fi and 3G turned off), and that's enough to finish a book without recharging.  I'm not rating reliability, because I've only had it for about a month.",already wi-fi g kindle compare review nook kindle extensively buy kindle nook allow borrow book local library free wife hog kindle decide try nook reduce price kindle clearly superior product lighter faster easier use much longer battery life find nook okay price paid.it little difficult learn navigate touch screen set-up seem ponderous get hang borrow book week library reduce price product someone return presumably repair haven find anything wrong look new unscratched unmarked back-up kindle recommend get days battery life airplane mode wi-fi turn enough finish book without recharge not rat reliability month .,Refurb Nook Worth the Price,refurb nook worth price,4.0,1,2,0.3333333333333333,2011,4,2011-04-30,good
A3NAJLO81N0SEY,1400698987,I had to put generic Android on it because Barnes and Noble had it so hamstrung. Should have gone with the new 7&#34; Nexus. No built in GPS turned out to be a major lack.,put generic android barnes noble hamstring go new nexus no build gps turn major lack .,Not great,not great,2.0,0,1,0.0,2014,2,2014-02-04,bad
A1RR8ZVMBHQFIJ,1400599997,"I purchased the Kindle 1, then a BeBook (because it reads PDFs), and now a Kindle DX for the Text-To-Speech. The Nook looks so cool, until you own one. Heavy copy protection, even on PUBLIC DOMAIN books is ridiculous. And, from what I am reading on the web, the books are encoded with a person's credit card # and other personal info. So ... hackers can rejoice if I loose my Nook.Anyway, books are still cheaper on Amazon.The color touch screen is cool, until you realize that it takes up SOOOO much of the reading area and ... costs battery!Maybe next year, the nook will be ready for prime time.",purchase kindle bebook read pdfs kindle dx text-to-speech nook look cool one heavy copy protection even public domain book ridiculous read web book encode person credit card personal info hackers rejoice loose nook.anyway book still cheaper amazon.the color touch screen cool realize take soooo much read area cost battery maybe next year nook ready prime time .,The Nook looks so cool ...  until you own one,nook look cool one,1.0,10,15,0.4,2010,1,2010-01-10,bad
ARXU3FESTWMJJ,B00000JBAT,"Unlike many of the other Minidisc owners on here, I happen to like MP3. The minidisks are great....but for something small and light to tuck in my pocket, nothing beats the Rio! It's at least half the size and a third the  weight of my minidisk player. And yes, the size DOES make a difference to  many people.I love getting free MP3's off the web, and while I *could*  put them on minidisks, I like being able to every day or so put a  completely different assortment of songs on the Rio to listen to. It's  certainly not much harder than recording a disk and I'm one of those people  that can listen to favorite songs over and over so a little repetition  doesn't bother ME any.Unfortunately, the Rio is not without faults. In  fact, I have a hard time recommending it. 32 meg is definitely NOT enough.  I got a Flash card, and have started having varying problems, first with my  memory being unusable, and then having small chunks become corrupted. Am  now having problems with the player intermittently stopping on its own and  freezing up so I have to remove the battery. Oh, should mention that the  first Rio I got had a broken battery compartment and was returned. Am still  waiting on my rebates. HATE not being able to use it on Windows NT, and not  having USB. And the headsets that come with it are worthless for many  people. Personally, I'm not sure I even want to try the later Rio models,  as I've had so much trouble with this one in only a few months of owning  it.",unlike many minidisc owners happen like mp minidisks great something small light tuck pocket nothing beat rio least half size third weight minidisk player yes size make difference many people.i love get free mp web could put minidisks like able every day put completely different assortment songs rio listen certainly not much harder record disk one people listen favorite songs little repetition doesn bother any.unfortunately rio not without fault fact hard time recommend meg definitely not enough get flash card start vary problems first memory unusable small chunk become corrupt problems player intermittently stop freeze remove battery oh mention first rio get break battery compartment return still wait rebate hate not able use windows nt not usb headsets come worthless many people personally not sure even want try later rio model much trouble one months own .,If only it was better made....,better make,2.0,17,4,0.8095238095238095,1999,12,1999-12-01,bad
A28MT6UWXNPW8P,1400532620,the nook takes forever to turn the page the battery life sucks it always falls out of its case (not sure if its the case or the nook) i have tried both nook and kindle i recommend the kindle over the nook,nook take forever turn page battery life suck always fall case not sure case nook try nook kindle recommend kindle nook,Kindle is better,kindle better,2.0,2,0,1.0,2011,8,2011-08-23,bad
AD4XKDR0MD7JO,1400501466,"For the price this is a great tablet. It lacks a camera, GPS, and bluetooth, but that still leaves a lot, between web browsing and running lots of Android apps. Barnes and Noble did cripple these with limited software through their store but I did get around that by rooting mine.That said, I was sort of surprised to see this pop up as something recommended by Amazon today. The newer version is faster, has a higher resolution screen, is lighter despite same screen size, and has bluetooth. (Still no camera or GPS). B&N; also is now allowing access to the Google Play Store. It is available on the newer version but I don't know if they updated the software for this one to allow access. I suspect they didn't but this would be something to check on if considering purchasing.If you want a tablet for web browsing, checking email, ebooks, video, and many other apps and this is as much as you want to spend, then it isn't a bad deal. I would recommend paying more for the newer version--the Nook HD. (They also make a version with a larger screen, the HD+)Also note that there are third party programs available which will allow you to boot a rooted Android system off of an SD card. This will give more options but I found the original Nook Tablet to be sluggish running off such a card--possibly because I also went to Jelly Bean and this might have been too much for the older tablet. I wound up going back to running the rooted software directly off the tablet (but rooting is more work than inserting a card). The HD works well off a rooted Jelly Bean card.",price great tablet lack camera gps bluetooth still leave lot web browse run lot android apps barnes noble cripple limit software store get around root mine.that say sort surprise see pop something recommend amazon today newer version faster higher resolution screen lighter despite screen size bluetooth still no camera gps n also allow access google play store available newer version don know update software one allow access suspect didn would something check consider purchasing.if want tablet web browse check email ebooks video many apps much want spend isn bad deal would recommend pay newer version nook hd also make version larger screen hd+ also note third party program available allow boot root android system sd card give options find original nook tablet sluggish run card possibly also go jelly bean might much older tablet wind go back run root software directly tablet root work insert card hd work well root jelly bean card .,"Great, But New Version Is Even Better",great new version even better,4.0,2,0,1.0,2013,10,2013-10-07,good
A3LDPF5FMB782Z,1400698987,"The Nook HD is a great $100 book reader. It is sometimes on sale for even less at Barnes & Noble stores.It is NOT an Apple Ipad, but it will let you check email, surf the internet, listen to music on Pandora or watch movies on Netflix.Barnes & Noble stores have free classes to teach you how to use your Nook and most have an expert in the store every day to answer questions.An owner's manual is provided in the Nook's preloaded library. Work through the manual page by page to learn all of its features.Add a 32gb or 64gb memory card and carry your favorite movies on vacation.",nook hd great book reader sometimes sale even less barnes noble stores.it not apple ipad let check email surf internet listen music pandora watch movies netflix.barnes noble store free class teach use nook expert store every day answer questions.an owner manual provide nook preloaded library work manual page page learn features.add gb gb memory card carry favorite movies vacation .,Great $100 Book Reader,great book reader,4.0,0,0,0.0,2014,2,2014-02-20,good
A3EP4YIS9W1LR1,0972683275,"I have mounted a 42 inch old LCD. Easy to install. Easy to swivel, there is tilt option but it has to be locked by nuts(it can not be changed without loosing the nuts).",mount inch old lcd easy install easy swivel tilt option lock nut not change without loose nut .,Good for price,good price,5.0,0,0,0.0,2013,1,2013-01-14,good
A2NUN3UYLJYKFN,9984984354,This product was ultra cheap at $3.18 however it didn't work. Apparently it is possible to spend too little. You get what you pay for! For $8.50 I purchased a plug adapter and lighter adapter that works by allowing a standard USB cord to be plugged into either. The alternate vendor's product worked well.,product ultra cheap however didn work apparently possible spend little get pay purchase plug adapter lighter adapter work allow standard usb cord plug either alternate vendor product work well .,Too Cheap to be Useful,cheap useful,1.0,6,0,1.0,2011,8,2011-08-26,bad
A28OZBLQKKYGOR,1400501520,"Had some initial problems, sound output was so low that I could not hear it.  Tech support said to de-register it and reboot.  That cured that problem.  Then WIFI would disconnect without any apparent cause.  Called tech support 3 times, they were helpful and courteous, but we could not solve that problem.  Finally tech support asked me if I had inserted a miniSD card, I had.  They told me to check to see if that it was corrupted, it was.  Re-formatting that card solved WIFI problem, although just why it was causing this problem is still a mystery to me.  If you have problems with your NOOK, and you are not able to solve them, and you have inserted a MiniSD card, try re-formatting it.I have an Apple IPAD, I bought the NOOK to help me learn and understand ANDROID.  I find ANDROID substantially less user friendly, and the apps cost more and do not work as well.  More importantly, at least to me, is the fact that there are at least a  dozen  apps that I use all the time that have no equivalent in ANDROID.  In short, I will not be buying an android phone to replace my IPHONE anytime soon.",initial problems sound output low could not hear tech support say de-register reboot cure problem wifi would disconnect without apparent cause call tech support time helpful courteous could not solve problem finally tech support ask insert minisd card tell check see corrupt re-formatting card solve wifi problem although cause problem still mystery problems nook not able solve insert minisd card try re-formatting it.i apple ipad buy nook help learn understand android find android substantially less user friendly apps cost not work well importantly least fact least dozen apps use time no equivalent android short not buy android phone replace iphone anytime soon .,Works Good Now,work good,4.0,0,0,0.0,2014,3,2014-03-20,good
A2UKE398XW8Z6J,B00000J1QR,"I had a DVD that kept on not playing every other disc l got from Netflix. It would say the disc was dirty or scratched. I gave any one that didn't play a good clean with these wipes but rearly got any to work. Maybe if you had dusty CD's but l never got any sense that this was ""cleaning"". More of a light polish. Didn't work for me.",dvd keep not play every disc get netflix would say disc dirty scratch give one didn play good clean wipe rearly get work maybe dusty cd never get sense clean light polish didn work .,Didn't work for me.,didn work .,2.0,1,0,1.0,2012,12,2012-12-02,bad
AJIHWX6ITBI9G,1400501466,"I'm happy, satisfied and proud of myself by selecting such a wonderful tablet like my NOOK.  Honestly it worths more than a five star rating.I will recall a phrase in a movie, it came to a certain point when I had to decide between style and substance...That's right! I got both on this Tablet.The product arrived two weeks ago, I did charge the battery and afterwards registreded the product so I immediately starting getting books, nowadays I have plenty of Nook Books to read ahead.My co-workers and friends love the aesthetics of the Nook look, as I love all the features in the device.Pros: All of them.- The screen is so clear (""Wows!"" me all the time), fast response to tasks, easy menu, fast processor, Micro SD card slot added 32GB extra fun (big smile), lightweight, long life battery. etc.Cons: None",happy satisfy proud select wonderful tablet like nook honestly worths five star rating.i recall phrase movie come certain point decide style substance right get tablet.the product arrive two weeks ago charge battery afterwards registreded product immediately start get book nowadays plenty nook book read ahead.my co-workers friends love aesthetics nook look love feature device.pros . screen clear wow time fast response task easy menu fast processor micro sd card slot add gb extra fun big smile lightweight long life battery etc.cons none,"Nook Tablet is more, meaning MORE than a five star tablet.",nook tablet mean five star tablet .,5.0,0,0,0.0,2012,11,2012-11-18,good
AW3KFYL19VZPL,1400501466,"The B&N Nook is a great device. The hardware in it makes sure there is no lag or waits while watching videos, reading books, or surfing the web. The builtin apps are great, as well as the overall layout and options. The major drawback is the inability to load 3rd party apps...but roll back to firmware 1.4.0 and load all you want before upgrading. Or root it (although Amazon Instant Video will not work after rooting).",n nook great device hardware make sure no lag wait watch videos read book surf web builtin apps great well overall layout options major drawback inability load rd party apps roll back firmware load want upgrade root although amazon instant video not work root .,Fantastic product,fantastic product,5.0,0,0,0.0,2012,6,2012-06-25,good
A2JDDUN6YNRYKU,0972683275,I purchased this mount based on others comments beforehand and i appreciate the guidance. The problem with wall mounting flat screen TV's is to make sure the hole pattern of the mount lines up with the hole pattern on the TV you buy. I'm using this mount with a VIZIO E320ME 32-inch and it works perfect.,purchase mount base others comment beforehand appreciate guidance problem wall mount flat screen tv make sure hole pattern mount line hole pattern tv buy use mount vizio -inch work perfect .,"Very good value, paired with VIZIO E320ME 32-inch",good value pair vizio -inch,5.0,3,0,1.0,2011,12,2011-12-30,good
A1JAJO1BULTYMZ,1400599997,"After reading many technical and customer reviews of both the Nook and the Kindle, I purchased the Nook.  I think that both the Nook and Kindle are good products, but the Nook offers the user some unique advantages over its counterpart--the Kindle. First, a buyer can actually test drive the Nook before purchasing it at either Best Buy or at a Barnes and Noble store. The Kindle is only available on line at Amazon.com.  I cannot invest my hard earned money into buying an electronic device without trying it out first. The physical design of the Nook is attractive, sturdy, and compact. Navigating is easy. The user does not have to use the left/right arrows on the Nook to turn the page of an ebook.  The pages of a book can be easily turned by simply swiping the touch screen. Bookmarks can also be set. This is an important feature for me since I tend to read more than one book at a time. Secondly, the Nook offers web browsing.  I was able to link my Nook to my home wireless network and surf web pages.  Although the software is still in its beta stages, I am impressed at what I can already do.  Next, I can download and/or design wallpapers and screensavers for the Nook. This might be a minor point, but it makes the Nook unique and customizable for its owner. The Nook's storage capacity can be expanded. The Nook comes with 2GB of storage that the user can expand up to 16GB by purchasing and installing a micro SD card. The Nook's internal battery lasts about five years with normal use (this is according to technical reviewers), and a replacement battery can be purchased and installed by the user. Nook users also have a community forum they can join on the Barnes and Noble website to share ideas, tips, and news about the Nook. Also, improvements in the Nook software updates are due to customer input. I like for my suggestions to be heard and the Nook engineering team is listening. Don't take my word for it. Test drive the Nook for yourself before you make a decision.",read many technical customer review nook kindle purchase nook think nook kindle good products nook offer user unique advantage counterpart kindle first buyer actually test drive nook purchase either best buy barnes noble store kindle available line amazon.com not invest hard earn money buy electronic device without try first physical design nook attractive sturdy compact navigate easy user not use left/right arrows nook turn page ebook page book easily turn simply swipe touch screen bookmarks also set important feature since tend read one book time secondly nook offer web browse able link nook home wireless network surf web page although software still beta stag impress already next download and/or design wallpaper screensavers nook might minor point make nook unique customizable owner nook storage capacity expand nook come gb storage user expand gb purchase instal micro sd card nook internal battery last five years normal use accord technical reviewers replacement battery purchase instal user nook users also community forum join barnes noble website share ideas tip news nook also improvements nook software update due customer input like suggestions hear nook engineer team listen don take word test drive nook make decision .,Take A Test Drive,take test drive,5.0,2,0,1.0,2010,7,2010-07-04,good
A39VG5STMCQBI,7799813393,"A little background...I am a 38 year old man who has played around with electronics and computers my entire life. Windows 7-64bit machine with 8GB RAM blah,blah,blah.I have struggled well over a month with this piece of trash. After this experience I'm DONE with Micro$oft's depending on consumers to fix there crap OS and heading to Costco to let other computers do what this device clearly will not.",little background year old man play around electronics computers entire life windows bite machine gb ram blah blah blah.i struggle well month piece trash experience do micro $ oft depend consumers fix crap os head costco let computers device clearly not .,WARNING! Frustrating and Discouraging experience awaits you!,warn frustrate discourage experience await,1.0,1,3,0.25,2012,11,2012-11-11,bad
A5O0P0JV6PLU3,0972683275,"very heavy duty construction, extends, tilts perfectlya steal at this pricewill be happy to buy another 1 or 2 if needed",heavy duty construction extend tilt perfectlya steal pricewill happy buy another need,deal!,deal,5.0,0,0,0.0,2012,11,2012-11-25,good
A2TXTCIOBK1NMQ,B000001OM5,"I am unsure of the benefit of using this CD lens cleaner.  It MAY have solved the problem of a dirty/dusty lens, but it may not have, as the problem on one CD player was only temporarily resolved.  Another CD player that otherwise worked fine could not recognize this disc at all, and on all of my players that did, it could not advance to the third track, which contains only music.  Significant skipping was noticed on all CD players, including those that never skip on other discs.  If nothing else, this cleaner may provide a superficial and temporary fix, but if your CD player's lens needs cleaning, there are likely better and more effective ways of solving the problem.",unsure benefit use cd lens cleaner may solve problem dirty/dusty lens may not problem one cd player temporarily resolve another cd player otherwise work fine could not recognize disc players could not advance third track contain music significant skip notice cd players include never skip discs nothing else cleaner may provide superficial temporary fix cd player lens need clean likely better effective ways solve problem .,Questionable benefit,questionable benefit,2.0,3,1,0.75,2012,5,2012-05-02,bad
A33ZO4XGZ09MPG,1400599997,"So, I bought the nook a few weeks ago when the price cut went into action and was constantly going back and forth with the thoughts of buying this, or buying the kindle.I bought the device with 3G simply because it was only a little more, and I travel a lot and don't have house wi-fi. I remember when I used to scoff at the nook when walking into B&N; and can't believe I ever did that! I love the feel of being able to go into the bookstore, with my nook and feel connected to the actual store. I will admit you have to do your research (read forums, articles etc...) because the nook demo employees, are not going to know everything. Also you MUST read the 'manual' and follow it to a 'T' Don't take the reader out of the box and drain what little battery you have left because you're going to have battery issues (needing it to drain completely a few times and then fully charging it before the battery is at full capacity)A lot of people may think their nook is 'frozen' when actually the battery is drained, and when that happens the screen is set to whatever screen saver, book page etc you were on when it died. There's no 'power-down' it will just stop, and touchscreen will not be active, once you plug it up and charge it a little, it will be good again. Also the constant use of the touchscreen will drain the unit faster (obvious unfortunate fact)There are a lot of books available at the moment (depending what genre you read) especially for teen and sci-fi and fiction (my books), and I was surprised to see all of the 'lend me features' for a good portion of the books I was interested in. Also B&N; really listens to complaints and proves that with upgrades (faster page turning, less freezing etc.)Also even when there was a manufacturing error, they were quick to send out a new improved nook. Overall, I love this device, it's fun, its sleek with a solid feel, and it's open-ended for future updates.It may be for you, it may not. Do your research, read forums and reviews, go into the respective stores and hold and try the device.Pros:Removable/replaceable batteryReally crisp 'paper' and 'words'e-wish list for booksSD card slotAudio/ musicFree coupons, discounts, and food monthly via nooke pub librarygetting books from Sony ADELending featureConsBattery lasts an average of 7-8 daystouchscreen keyboard a bit small (if you're used to iphone/ipod)touchscreen may be over sensitive with accidental touchSmall price differences with kindle books (average of a dollar)",buy nook weeks ago price cut go action constantly go back forth thoughts buy buy kindle.i buy device simply little travel lot don house wi-fi remember use scoff nook walk n believe ever love feel able go bookstore nook feel connect actual store admit research read forums article etc nook demo employees not go know everything also must read manual follow don take reader box drain little battery leave go battery issue need drain completely time fully charge battery full capacity lot people may think nook freeze actually battery drain happen screen set whatever screen saver book page etc die no power-down stop touchscreen not active plug charge little good also constant use touchscreen drain unit faster obvious unfortunate fact lot book available moment depend genre read especially teen sci-fi fiction book surprise see lend feature good portion book interest also n really listen complaints prove upgrade faster page turn less freeze etc also even manufacture error quick send new improve nook overall love device fun sleek solid feel open-ended future updates.it may may not research read forums review go respective store hold try device.pros : removable/replaceable batteryreally crisp paper word e-wish list bookssd card slotaudio/ musicfree coupons discount food monthly via nooke pub librarygetting book sony adelending featureconsbattery last average daystouchscreen keyboard bite small use iphone/ipod touchscreen may sensitive accidental touchsmall price differences kindle book average dollar,Read the Manual and Do your Research,read manual research,5.0,25,0,1.0,2010,7,2010-07-12,good
A105AZN9C8UAOJ,1400599997,"I have been super happy with this reader.  In the bright sun sitting outside, no problem.  On the many flights I take, no problem.  B&N; site and downloading books is a breeze.  I've got a Droid X phone, and the accounts sync, so I can quickly pull up the same book on my phone with the Nook App, very cool.I can lend, and have others lend me, some of the books purchased.Our local library in Central Texas, outside Austin, is connected to Overdrive.com.  With my library card I can download epub books and check them out, anywhere I've got internet.  I don't have to check them back in, they just go away after the check out period.  Same with Audiobooks.  Nook handles this format, other eReaders do not, so you might want to look into this option and what formats the readers have before making a decision.I like the onscreen keyboard/touch screen, personally.  It is bright and easy in areas where dimly lit and the light in your reader case is directed at the reading screen.  Seems like no big deal, but after 28 hours on a plane you get tired and this makes a difference.Not a bunch of keys to hit/press with the keyboard exposed.  This is a personal opinion, and I can absolutely understand why others may want the keyboard.  I put in pagemarks etc on books, but don't type a lot of notes into the ebooks when reading.  If you do a lot of this, you may want to test run the onscreen keyboard and see if you like it.  I don't, the amount of typing is very limited, so onscreen is perfect and I'm used to it with my phones.Using this over wifi to surf the internet is something you can do, but it isn't the best.  You can in a pinch, but it's easier for me to pull out my smartphone and crank into a website.The number of places to get books, especially free ones, is awesome with the Nook handling so many formats.  B&N; just search 0.00 and titles and you'll get thousands of classics come up that copyright is over and they are free.  gutenberg.org is puts free classics by the tens of thousands out that you can download onto your Nook for free, google books does this and a few other sites.  Tons and Tons of books for free, I haven't read Tom Sawyer in 20+ years and am now, for free.  Just an addition to note.Lots of periodicals, newspapers etc, that you can get daily.I take my kids into B&N; and they love to look through the kids books.  While there, I can read any book over their Wifi for free for up to an hour.  I don't use this a lot, but once a month or so when I take the kids, it's pretty cool.Overall, I'm really pysched, this Nook has been awesome.",super happy reader bright sun sit outside no problem many flight take no problem n site download book breeze get droid phone account sync quickly pull book phone nook app cool.i lend others lend book purchased.our local library central texas outside austin connect overdrive.com library card download epub book check anywhere get internet don check back go away check period audiobooks nook handle format ereaders not might want look option format readers make decision.i like onscreen keyboard/touch screen personally bright easy areas dimly light light reader case direct read screen seem like no big deal hours plane get tire make difference.not bunch key hit/press keyboard expose personal opinion absolutely understand others may want keyboard put pagemarks etc book don type lot note ebooks read lot may want test run onscreen keyboard see like don amount type limit onscreen perfect use phones.using wifi surf internet something isn best pinch easier pull smartphone crank website.the number place get book especially free ones awesome nook handle many format n search title get thousands classics come copyright free gutenberg.org put free classics tens thousands download onto nook free google book sit tons tons book free haven read tom sawyer years free addition note.lots periodicals newspapers etc get daily.i take kid n love look kid book read book wifi free hour don use lot month take kid pretty cool.overall really pysched nook awesome .,Awesome Reader,awesome reader,5.0,1,1,0.5,2011,2,2011-02-15,good
A34ZFS8Z5ISLQR,1400698987,"I am already a kindle owner and I love my kindle. The kindle does have some limitations, most especially in the handling of pdfs. The kindle does not annotate and curate highlighted text of pdf's you upload. This is where I found the Nook HD more useful, apart from the fact that it gives you full access to the Play Store. In handling big pdf's, the Nook HD is slow and the highlighting of scanned pdf's is not very smooth. I really tried to love the Nook but did not and so I did not use it beyond the first month. I will not recommend the Nook. If your goal is the android store, just get a nexus tablet and download B&N app. It is cheap and works much better than the Nook.",already kindle owner love kindle kindle limitations especially handle pdfs kindle not annotate curate highlight text pdf upload find nook hd useful apart fact give full access play store handle big pdf nook hd slow highlight scan pdf not smooth really try love nook not not use beyond first month not recommend nook goal android store get nexus tablet download n app cheap work much better nook .,Feels Ancient,feel ancient,2.0,0,0,0.0,2014,7,2014-07-02,bad
A75IYBN6J0SQ5,B00000J08Q,"I installed this product and tried several A/C outlets,but the phone always produced backgound hiss and static.Within a week it quit working and I could not get the transmitter light to come on after that so returned the unit for a refund.  I got a different brand that does not have the background noise.  I hope it lasts.",instal product try several a/c outlets phone always produce backgound hiss static.within week quit work could not get transmitter light come return unit refund get different brand not background noise hope last .,Quit working within a week.,quit work within week .,2.0,1,0,1.0,2008,12,2008-12-26,bad
A1WPXG000113YQ,B00000J1EJ,"I previously had a pair of Sony noise-cancellers.  The big downfall of the Maxells are the battery pack.  It's about half-way down the cord.  If you use them at a desk and move much, you'll constantly pull the pack off of the desk and it'll fall with a sharp jerk to your headphones.  The Sonys only used a single AAA battery but the Maxells use two.  So, Sony was able to put it in a compartment on the headphone band with no aggravation.  Oddly, the Sonys seem to have much better battery life for me.  The Maxells do enclose the ears much better to help block sounds, but they do start to hurt your ears after prolonged use.  If you wear them for hours at a time, the similarly priced Sonys are easier on the ear.  I'm not wild about the way the Maxells fold up, either.  The Sonys kind of spin in and make for much flatter storage.  Another problem with the Maxells is a loud creaking sound from the plastic.  Often just moving your jaw seems to produce a loud plastic-on-plastic noise that comes through quite loud.  With a slight re-design, Maxell could have a nice set of headphones.  Wait until then or try another brand.",previously pair sony noise-cancellers big downfall maxells battery pack half-way cord use desk move much constantly pull pack desk fall sharp jerk headphones sonys use single aaa battery maxells use two sony able put compartment headphone band no aggravation oddly sonys seem much better battery life maxells enclose ears much better help block sound start hurt ears prolong use wear hours time similarly price sonys easier ear not wild way maxells fold either sonys kind spin make much flatter storage another problem maxells loud creak sound plastic often move jaw seem produce loud plastic-on-plastic noise come quite loud slight re-design maxell could nice set headphones wait try another brand .,Horrible battery pack,horrible battery pack,2.0,2,0,1.0,2008,6,2008-06-18,bad
